beer_name_key,avg_score,phone,brewery_key,phone_key,bros_score,city,brewery_name,state,style_name,abv,ratings_count,style_key,beer_name
160180,3.99,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Belgian Pale Ale,4.90,2,54,"Jardinier With Rosewater ""mocktail"""
202224,4.04,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,10.00,16,171,Juggling Walruses
189188,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,5.30,5,171,Karma Chameleon
170844,3.35,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Brown Ale,7.10,128,73,L'deracola
208671,4.33,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,6.00,4,171,Les Ronces
43298,3.83,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Belgian Strong Pale Ale,11.00,118,55,Levud's
62063,3.97,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Amber / Red Ale,6.90,533,128,Loakal Red
156938,3.35,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Berliner Weissbier,3.20,51,87,Mango Hottenroth
96340,4.02,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,English Barleywine,12.50,429,152,Mash
96224,4.13,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,English Barleywine,12.50,435,152,Mash & Grind
172681,3.71,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Herbed / Spiced Beer,,14,8,"Melange #12 With Apple, Five Spice, Vanilla, And Pink Peppercorns"
160853,4.35,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Old Ale,15.00,121,79,Melange 10
44747,4.06,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Strong Ale,9.50,526,78,Melange No. 1
187404,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Strong Ale,15.00,5,78,Mèlange No. 10
180520,3.15,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,9.30,36,171,Mélange No. 11
175264,4.42,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Strong Ale,16.80,113,78,Mélange No. 12
47954,4.35,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Strong Ale,15.50,1750,78,Melange No. 3
53134,4.01,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Belgian Strong Pale Ale,8.50,1708,55,Mischief
205389,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Belgian Strong Pale Ale,8.50,3,55,Mischief Double Dry Hopped With Enigma Hops
185288,3.5,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Belgian Pale Ale,8.50,1,54,Mischief Extra Dry Hopped
109989,4.38,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Double / Imperial Stout,19.20,1007,157,Mocha Wednesday
174940,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Berliner Weissbier,3.10,11,87,Mojito Hottenroth (Lime And Mint)
160820,3.96,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Blonde Ale,7.20,358,99,Or Xata
54888,4.24,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Flanders Red Ale,7.50,2383,53,Oude Tart
90442,4.26,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Flanders Red Ale,8.30,46,53,Oude Tart With Boysenberries
63724,4.35,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.50,1077,171,Oude Tart With Sour Cherries
174856,4.45,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,,12,171,Pog Sour
208662,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Strong Ale,14.80,0,78,Poterie
208687,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Old Ale,14.80,4,79,Poterie - Scotch Barrel Aged
182586,3.78,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Saison / Farmhouse Ale,6.90,39,129,Prairie Rue
156516,4.05,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Double / Imperial Stout,10.80,122,157,Preservation Series: Freckle
96625,3.86,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Blonde Ale,7.00,338,99,Preservation Series: Or Xata
186759,4.27,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Weizenbock,13.80,56,92,Ride That Goat
175705,3.71,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Strong Ale,8.10,31,78,Ride That Pony
208812,4.62,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,5.90,4,171,Room For Me
197855,4.18,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,6.00,30,171,Ruebarb
86970,4.06,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Gueuze,5.60,1331,14,Rueuze
189203,3.5,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Saison / Farmhouse Ale,8.80,1,129,Rye Saison With Tarragon
46983,4.04,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Saison / Farmhouse Ale,6.50,1223,129,Saison De Lente
42434,4.11,(714) 996-6258,16866,7149966258,100,Placentia,The Bruery,CA,Saison / Farmhouse Ale,8.50,1710,129,Saison Rue
202226,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Double / Imperial Stout,,1,157,Salty Chocolate BBLS
79537,4.09,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,5.80,708,171,Sans Pagaie
172676,3.94,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,,8,171,Semillion Sour Blonde
79538,4.09,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Smoked Beer,13.00,586,11,Smoking Wood Bourbon Barrel Aged
187565,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Smoked Beer,13.00,2,11,Smoking Wood Bouron Barrel Aged W/vanilla Beans
187778,4.21,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Smoked Beer,13.50,18,11,Smoking Wood W/ Coffee And Vanilla Beans
208693,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Double / Imperial Stout,14.00,8,157,So Happens It's Tuesday (2016)
120263,3.75,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,12.00,155,171,Soroboruo
51741,4.24,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.80,2382,171,Sour In The Rye
79533,4.32,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.60,973,171,Sour In The Rye With Kumquats
90437,4.4,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.00,531,171,Sour In The Rye With Peaches
181141,4.16,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,9.90,57,171,Souren
185488,4.7,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,5.10,7,171,Straight Cherubin'
70286,4.15,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.00,2308,171,Tart Of Darkness
134393,4.25,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.10,353,171,Tart Of Darkness With Cherries & Vanilla
205560,4.21,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Pale Ale (APA),5.10,1,97,Terreux - Batch No 1731
186940,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Brown Ale,12.10,1,73,Terreux - Cinnamonk
186939,,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Blonde Ale,6.50,2,99,Terreux - Elements Of Funk
187528,3.94,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,8.30,1,171,Terreux - Imperial Cabinet
188946,4.18,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Blonde Ale,,8,99,Terreux - Karma Chameleon
206316,4.17,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Blonde Ale,6.00,5,99,Terreux - Les Ronces
181640,4.1,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,9.00,24,171,Terreux Beret
170845,4.46,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,5.80,36,171,Terreux Filmishmish
169431,4.23,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,7.10,5,171,Terreux Tears
184722,4.05,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Wild Ale,8.50,72,171,Tonnellerie Rue
42878,3.94,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Tripel,8.10,1084,58,Trade Winds Tripel
193432,3.47,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Chile Beer,13.50,28,163,Ukulele
196317,3.97,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Gose,3.80,2,16,Unreleased Citrus Gose Cask
158046,3.23,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Belgian Strong Pale Ale,8.50,3,55,Valentine's Mischief
84078,4.13,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Wheatwine,14.75,1060,60,White Chocolate
51069,3.92,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,Wheatwine,11.50,1201,60,White Oak
197854,4.38,(714) 996-6258,16866,7149966258,,Placentia,The Bruery,CA,American Double / Imperial Stout,19.00,24,157,Wineification III
5165,3.66,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American Blonde Ale,,18,99,Blonde Frog Ale
53498,3.08,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,Herbed / Spiced Beer,,1,8,Blue Frog Coffee Porter
51918,3.38,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American IPA,,1,116,Broken Silo
5675,3.23,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,Hefeweizen,5.00,17,89,Hefeweizen
32085,3.05,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American IPA,7.00,35,116,India Pale Ale
46373,3.06,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American IPA,7.20,1,116,Last Hop Standing
47280,4.05,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American Strong Ale,,2,78,Peligroso
5678,2.88,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American Porter,7.20,1,159,Porter
35307,3.43,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American Amber / Red Ale,6.00,39,128,Red Frog Ale
36430,2.9,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American Double / Imperial IPA,8.00,67,140,The Big DIPA
57237,3.38,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,American Double / Imperial IPA,8.40,29,140,The Big DIPA 3
65105,3.18,(707) 429-2337,1691,7074292337,,Fairfield,Blue Frog Grog & Grill,CA,Winter Warmer,,2,47,Winter Wassail
136320,3.05,(707) 829-7300,17048,7078297300,,Sebastopol,Hopmonk Tavern,CA,American IPA,6.50,3,116,Hopmonk IPA
45759,3.25,(707) 829-7300,17048,7078297300,,Sebastopol,Hopmonk Tavern,CA,Kellerbier / Zwickelbier,5.30,11,131,Hopmonk Kellerbier
138265,3,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Pale Wheat Ale,5.00,1,93,Bee's Knees
193961,3.97,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Porter,8.50,8,159,Bine & Vine 4th Anniversary Ale Adams Avenue Imperial Porter
167725,3.59,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,Belgian Pale Ale,6.30,2,54,Birra Catania
122234,3.87,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Brown Ale,7.10,4,73,Bourbon Barrel Aged Brown Ale
199140,4.32,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,Belgian Strong Dark Ale,11.00,3,56,Bourbon Barrel Aged Grand Cru
199329,4.31,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Double / Imperial Stout,9.30,2,157,Bourbon Barrel Aged Zumbar
46494,3.62,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,English Brown Ale,6.60,38,74,Brewers Special Brown Ale
122232,,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Amber / Red Ale,6.90,9,128,Dragoon
60211,3.57,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,Extra Special / Strong Bitter (ESB),5.80,14,66,Explorer ESB
98039,3.65,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American IPA,7.50,19,116,Humbly Legit
90415,3.93,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,Irish Dry Stout,5.00,9,162,Pacific Storm Stout
131305,4.02,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American IPA,6.50,23,116,Pure And Simple IPA
46905,3.3,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,English India Pale Ale (IPA),4.80,16,150,Trooper's Tipple
197298,,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Double / Imperial IPA,9.20,2,140,Two Legit IIPA
122233,2.76,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Pale Wheat Ale,4.60,6,93,Why ? Not
167722,3.73,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Double / Imperial Stout,9.30,1,157,Zoombar With Vanilla Bean
91127,4.02,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Double / Imperial Stout,9.30,68,157,Zumbar
199371,,(619) 857-8023,17139,6198578023,,San Diego,New English Brewing Co.,CA,American Double / Imperial Stout,9.30,1,157,Zumbar W/ Vanilla
172469,3.53,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Stout,6.60,9,158,"7th Anniversary Ale ""DAY"""
172498,4.04,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Black Ale,8.20,8,175,"7th Anniversary Ale ""Night"""
44439,3.63,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Altbier,5.50,8,86,Amber Alt Ale
92710,3.49,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,7.20,13,116,Amerige IPA
90519,3.71,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Belgian IPA,6.60,8,174,Belgian IPA
70620,3.61,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Schwarzbier,,5,31,Black Lager
49098,3.77,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Stout,6.70,303,158,Black Phoenix (Chipotle Coffee Ale)
56311,3.77,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Belgian Strong Pale Ale,10.00,9,55,Bourbon Chaos
56347,4.2,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Belgian Strong Pale Ale,10.00,5,55,Brandy Chaos
90518,3.65,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Brown Ale,4.70,7,73,Breaking Rad
89161,3.63,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Winter Warmer,8.00,5,47,Brew Ho Ho Holiday Ale
69082,3.58,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Adjunct Lager,,10,38,Chango
197194,,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Blonde Ale,4.90,3,99,Coffee Blonde
55208,4.33,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,7.30,2,116,Director's Cut IPA
65469,3.91,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Pale Ale (APA),5.50,9,97,Double Dry Hopped Palomino Pale Ale
57825,3.73,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Strong Ale,7.70,63,78,Dr. Tongue
118933,3.75,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Strong Ale,8.00,3,78,Dry Hopped Golen Chaos
66675,3.87,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Saison / Farmhouse Ale,5.50,5,129,Dry Hopped Spring Ale
118935,3.67,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,5.90,3,116,El Dorado Ipa
69952,3.28,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,English Pale Ale,,2,154,English Pale Ale
109270,,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Extra Special / Strong Bitter (ESB),6.60,7,66,ESB
78924,4.06,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,7.20,146,116,Far Out IPA
53450,4.26,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Lambic - Unblended,5.50,2,50,Fresh Lambic
197193,,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,5.30,2,116,Garden Of Ella
44438,3.67,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Belgian Strong Pale Ale,8.50,133,55,Golden Chaos Golden Ale
52567,3.91,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,,6,116,Hopinator
54745,4.29,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Double / Imperial IPA,10.00,1047,140,Knuckle Sandwich
196951,4.01,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Belgian Strong Dark Ale,9.80,2,56,Knuckle Van Dammewich
148228,3.3,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Witbier,5.50,1,48,Lemongrass White
70621,3.48,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Witbier,5.50,23,48,Lemongrass White Ale
197188,3.79,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Milk / Sweet Stout,4.60,4,82,M.O.P.S.
82413,3.96,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,,9,116,Memorial IPA
106178,,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Porter,6.10,21,159,Mint Chocolate Porter
92711,3.73,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Russian Imperial Stout,8.00,9,84,Missile Crisis
79072,3.56,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Pale Ale (APA),5.50,39,97,Mountain Meadow
67689,3.68,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,7.00,7,116,Nose Job IPA
57814,3.51,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Dunkelweizen,,2,91,Old World Dunkelweizen
43510,3.63,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Hefeweizen,5.00,105,89,Old World Hefeweizen
44437,3.71,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Pale Ale (APA),5.50,130,97,Palomino American Pale Ale
82412,3.6,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Czech Pilsener,,5,40,Pilsner
52564,3.49,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Dubbel,7.80,23,57,Plum Riot
54711,3.78,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Pumpkin Ale,6.10,73,72,Pumpkin Ale
57815,3.67,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Quadrupel (Quad),,2,142,Quadruped
67390,3.71,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Amber / Red Ale,7.10,60,128,Rocco Red Ale
47604,3.61,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,6.20,252,116,Rustic Rye IPA
208670,,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Stout,3.40,1,158,Shadow Puppet
82411,3.58,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Smoked Beer,,6,11,Smokin' Jack
61455,4.01,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,7.00,52,116,SoCo West Coast IPA
56245,3.93,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Herbed / Spiced Beer,4.50,11,8,Spring Ale
118934,3.76,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American IPA,5.50,4,116,Sucker Punch Session Ipa
197192,,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Blonde Ale,4.90,2,99,Summer Blonde
118796,3.61,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Scotch Ale / Wee Heavy,6.40,11,77,The Ugly Molly
90517,3.58,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Pale Ale (APA),6.50,1,97,Tig Ol' Bitty
57812,3,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Pale Ale (APA),,1,97,Tremolo Pale Ale
158293,3.42,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Double / Imperial IPA,11.60,7,140,Triple IPA
51587,3.53,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,Smoked Beer,5.00,38,11,Wild Fire Wheat
54379,3.43,(714) 871-2337,17271,7148712337,,Fullerton,Bootlegger's Brewery,CA,American Porter,6.20,108,159,Winter Ale - Chocolate Mint Porter
92568,3.87,(951) 296-5039,17281,9512965039,,Temecula,Black Market Brewing Co.,CA,Berliner Weissbier,3.80,100,87,1945 Berliner Weisse
201037,4.09,(951) 296-5039,17281,9512965039,,Temecula,Black Market Brewing Co.,CA,Winter Warmer,9.80,2,47,6th Anniversary Winter Warmer
93505,3.93,(951) 296-5039,17281,9512965039,,Temecula,Black Market Brewing Co.,CA,American Pale Ale (APA),5.80,61,97,Aftermath
140411,3.5,(951) 296-5039,17281,9512965039,,Temecula,Black Market Brewing Co.,CA,American Brown Ale,5.50,1,73,Anglo American Brown
54572,3.71,(951) 296-5039,17281,9512965039,,Temecula,Black Market Brewing Co.,CA,Hefeweizen,5.00,74,89,Bavarian Style Hefeweizen
