ba_bros_val,ba_avg_score,ba_style,ba_brewery_name,ba_phone_key,ba_beer_name,ba_brewery_city,ba_brewery_state,ba_brewery_name_key,ba_abv,ba_phone,ba_ratings_count
-,3.27,Flanders Red Ale,FiftyFifty Brewing Co.,5305872337,Absolument Stupide Putain,Truckee,CA,FiftyFifty_Brewing_Co.,6.00,(530) 587-2337,7
-,4,American Barleywine,FiftyFifty Brewing Co.,5305872337,Annularity,Truckee,CA,FiftyFifty_Brewing_Co.,10.00,(530) 587-2337,78
-,-,American Barleywine,FiftyFifty Brewing Co.,5305872337,Annularity On Wood,Truckee,CA,FiftyFifty_Brewing_Co.,12.50,(530) 587-2337,1
-,4.51,American Strong Ale,FiftyFifty Brewing Co.,5305872337,B.A.R.T. Vanilla,Truckee,CA,FiftyFifty_Brewing_Co.,12.00,(530) 587-2337,15
-,4.12,American Strong Ale,FiftyFifty Brewing Co.,5305872337,BART,Truckee,CA,FiftyFifty_Brewing_Co.,10.00,(530) 587-2337,163
-,4.17,American Strong Ale,FiftyFifty Brewing Co.,5305872337,BART - Rittenhouse Rye,Truckee,CA,FiftyFifty_Brewing_Co.,10.00,(530) 587-2337,30
-,3.54,American Blonde Ale,FiftyFifty Brewing Co.,5305872337,Base Camp Golden Ale,Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,16
-,3.52,Saison / Farmhouse Ale,FiftyFifty Brewing Co.,5305872337,Belgian Lipstick,Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,12
-,-,Tripel,FiftyFifty Brewing Co.,5305872337,Brewers' Intent Batch #5 (Barrel-Aged Tripel W/ Apricots),Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,1
-,3.49,Scotch Ale / Wee Heavy,FiftyFifty Brewing Co.,5305872337,Brewers' Intent Batch #6 (Barrel-Aged Wee Heavy Ale),Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,3
-,3.94,American Pale Ale (APA),FiftyFifty Brewing Co.,5305872337,Capa,Truckee,CA,FiftyFifty_Brewing_Co.,6.00,(530) 587-2337,7
-,3.61,American Brown Ale,FiftyFifty Brewing Co.,5305872337,Charlie Brown,Truckee,CA,FiftyFifty_Brewing_Co.,6.50,(530) 587-2337,28
-,3.19,American Barleywine,FiftyFifty Brewing Co.,5305872337,Cherry Annularity,Truckee,CA,FiftyFifty_Brewing_Co.,12.50,(530) 587-2337,23
-,4.37,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Coffee BART,Truckee,CA,FiftyFifty_Brewing_Co.,12.00,(530) 587-2337,19
-,4.74,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Cognac Masterpiece,Truckee,CA,FiftyFifty_Brewing_Co.,12.50,(530) 587-2337,17
-,3.69,American Pale Ale (APA),FiftyFifty Brewing Co.,5305872337,Cosmic Uni-Cycle,Truckee,CA,FiftyFifty_Brewing_Co.,5.40,(530) 587-2337,1
-,4,American Porter,FiftyFifty Brewing Co.,5305872337,Donner Party Porter,Truckee,CA,FiftyFifty_Brewing_Co.,6.70,(530) 587-2337,59
-,3.8,American Pale Ale (APA),FiftyFifty Brewing Co.,5305872337,Everlasting Hopstopper,Truckee,CA,FiftyFifty_Brewing_Co.,5.40,(530) 587-2337,5
-,3.64,Saison / Farmhouse Ale,FiftyFifty Brewing Co.,5305872337,Farmhouse Ale,Truckee,CA,FiftyFifty_Brewing_Co.,5.80,(530) 587-2337,21
-,3.9,Rye Beer,FiftyFifty Brewing Co.,5305872337,Honey Rye,Truckee,CA,FiftyFifty_Brewing_Co.,6.00,(530) 587-2337,2
-,4.02,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Buffalo Trace Barrel Blend,Truckee,CA,FiftyFifty_Brewing_Co.,9.50,(530) 587-2337,222
-,4.45,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Cognac,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,4
-,4.44,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Elijah Craig (12 Year),Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,1694
-,4.23,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Four Roses Bourbon,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,531
-,4.53,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Grand Cru (2015),Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,14
-,4.23,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Heaven Hill Rittenhouse Rye,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,479
-,4.15,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - High West Bourbon,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,158
-,4.25,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - High West Rye,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,136
-,4.26,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Java Coffee,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,370
-,4.6,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Raspberry,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,2
-,4.29,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Vanilla Bean,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,92
-,-,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Vanilla Java (2015) White Wax,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,1
-,4.34,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Imperial Eclipse Stout - Woodford Reserve Bourbon,Truckee,CA,FiftyFifty_Brewing_Co.,11.90,(530) 587-2337,54
-,-,Belgian Strong Dark Ale,FiftyFifty Brewing Co.,5305872337,Kludde On Wood,Truckee,CA,FiftyFifty_Brewing_Co.,10.90,(530) 587-2337,3
-,3.92,American Double / Imperial IPA,FiftyFifty Brewing Co.,5305872337,Landslide IPA,Truckee,CA,FiftyFifty_Brewing_Co.,9.00,(530) 587-2337,20
-,3.49,American Pale Ale (APA),FiftyFifty Brewing Co.,5305872337,Manifesto Pale Ale,Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,29
-,3.11,American Pale Ale (APA),FiftyFifty Brewing Co.,5305872337,Miso Hoppy,Truckee,CA,FiftyFifty_Brewing_Co.,4.80,(530) 587-2337,20
-,3.93,English Pale Ale,FiftyFifty Brewing Co.,5305872337,Nellie,Truckee,CA,FiftyFifty_Brewing_Co.,4.20,(530) 587-2337,9
-,4.04,American Barleywine,FiftyFifty Brewing Co.,5305872337,Old Conundrum,Truckee,CA,FiftyFifty_Brewing_Co.,9.05,(530) 587-2337,56
-,4.32,American Barleywine,FiftyFifty Brewing Co.,5305872337,Old Conundrum - Christian Brothers Brandy,Truckee,CA,FiftyFifty_Brewing_Co.,10.00,(530) 587-2337,6
-,4.3,American Barleywine,FiftyFifty Brewing Co.,5305872337,Old Conundrum - Elijah Craig (12 Year),Truckee,CA,FiftyFifty_Brewing_Co.,10.00,(530) 587-2337,9
-,4,American Barleywine,FiftyFifty Brewing Co.,5305872337,Old Conundrum - Heaven Hill Rye,Truckee,CA,FiftyFifty_Brewing_Co.,11.00,(530) 587-2337,19
-,4.17,English Barleywine,FiftyFifty Brewing Co.,5305872337,Old Conundrum Experimental Barrel 2013,Truckee,CA,FiftyFifty_Brewing_Co.,9.80,(530) 587-2337,3
-,4.13,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Raspberry Totality,Truckee,CA,FiftyFifty_Brewing_Co.,9.50,(530) 587-2337,6
-,3.93,American Double / Imperial IPA,FiftyFifty Brewing Co.,5305872337,Red Is The New Black IPA,Truckee,CA,FiftyFifty_Brewing_Co.,8.70,(530) 587-2337,16
-,3.92,American IPA,FiftyFifty Brewing Co.,5305872337,Rockslide IPA,Truckee,CA,FiftyFifty_Brewing_Co.,6.70,(530) 587-2337,66
-,4.01,Rye Beer,FiftyFifty Brewing Co.,5305872337,RyePA,Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,45
-,3.58,Saison / Farmhouse Ale,FiftyFifty Brewing Co.,5305872337,Saison Du Prick,Truckee,CA,FiftyFifty_Brewing_Co.,6.00,(530) 587-2337,1
-,4.16,Saison / Farmhouse Ale,FiftyFifty Brewing Co.,5305872337,Saison Du Rose,Truckee,CA,FiftyFifty_Brewing_Co.,?,(530) 587-2337,1
-,4,American Double / Imperial Stout,FiftyFifty Brewing Co.,5305872337,Totality Imperial Stout,Truckee,CA,FiftyFifty_Brewing_Co.,10.00,(530) 587-2337,167
-,3.56,Tripel,FiftyFifty Brewing Co.,5305872337,Trifecta Belgian Style Tripel,Truckee,CA,FiftyFifty_Brewing_Co.,11.00,(530) 587-2337,20
-,3.08,American Blonde Ale,FiftyFifty Brewing Co.,5305872337,Truckee Blonde Reserve,Truckee,CA,FiftyFifty_Brewing_Co.,4.20,(530) 587-2337,3
-,3.75,Kölsch,Figueroa Mountain Brewing Co.,8056942252,101 Kolsch W/Jasmine,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.00,(805) 694-2252,1
-,3.93,Quadrupel (Quad),Figueroa Mountain Brewing Co.,8056942252,4th Anniversary,Buellton,CA,Figueroa_Mountain_Brewing_Co.,11.00,(805) 694-2252,2
-,3.13,American Adjunct Lager,Figueroa Mountain Brewing Co.,8056942252,Agua Santa Cerveza,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.80,(805) 694-2252,2
-,-,Belgian Strong Dark Ale,Figueroa Mountain Brewing Co.,8056942252,Asgard Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,9.50,(805) 694-2252,0
-,3.27,American Double / Imperial Stout,Figueroa Mountain Brewing Co.,8056942252,Baby Maker Brownie Imperial Stout,Buellton,CA,Figueroa_Mountain_Brewing_Co.,8.00,(805) 694-2252,3
-,3.47,Belgian Pale Ale,Figueroa Mountain Brewing Co.,8056942252,Belgian Pale Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,3
-,4.28,American Black Ale,Figueroa Mountain Brewing Co.,8056942252,Big Cone American Black Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.50,(805) 694-2252,21
-,3.79,American Porter,Figueroa Mountain Brewing Co.,8056942252,Black Bread Rye Porter,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.80,(805) 694-2252,5
-,3.59,American Porter,Figueroa Mountain Brewing Co.,8056942252,Coganut Porter,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.10,(805) 694-2252,4
-,3.7,Czech Pilsener,Figueroa Mountain Brewing Co.,8056942252,Czech Yo Self,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.50,(805) 694-2252,8
-,3.52,Vienna Lager,Figueroa Mountain Brewing Co.,8056942252,Danish Red Lager,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.00,(805) 694-2252,94
-,3.91,Schwarzbier,Figueroa Mountain Brewing Co.,8056942252,Dark Vader,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.20,(805) 694-2252,2
-,3.81,American Brown Ale,Figueroa Mountain Brewing Co.,8056942252,Davy Brown Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,114
-,4.26,Dortmunder / Export Lager,Figueroa Mountain Brewing Co.,8056942252,Dort Knox,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.40,(805) 694-2252,1
-,-,Doppelbock,Figueroa Mountain Brewing Co.,8056942252,Fifth Anniversary,Buellton,CA,Figueroa_Mountain_Brewing_Co.,12.00,(805) 694-2252,1
-,-,Märzen / Oktoberfest,Figueroa Mountain Brewing Co.,8056942252,Figtoberfest,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.50,(805) 694-2252,1
-,3.82,American Porter,Figueroa Mountain Brewing Co.,8056942252,Figueroa Monutain Coconut Porter,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,2
-,3.49,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,Figueroa Mountain Pale Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.50,(805) 694-2252,32
-,3.76,Kölsch,Figueroa Mountain Brewing Co.,8056942252,"FMB ""101""",Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.80,(805) 694-2252,16
-,3.72,Weizenbock,Figueroa Mountain Brewing Co.,8056942252,Frozen Goat,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.60,(805) 694-2252,5
-,-,Altbier,Figueroa Mountain Brewing Co.,8056942252,Gibraltar Altbier,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.40,(805) 694-2252,0
-,3.75,English Brown Ale,Figueroa Mountain Brewing Co.,8056942252,Gimme That Nut,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,2
-,3.45,Old Ale,Figueroa Mountain Brewing Co.,8056942252,Grumpy Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,8.20,(805) 694-2252,4
-,3.68,Pumpkin Ale,Figueroa Mountain Brewing Co.,8056942252,Headless Horseman,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,3
-,-,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,Hopline Bling,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.20,(805) 694-2252,0
-,3.74,American IPA,Figueroa Mountain Brewing Co.,8056942252,Hoppy Poppy,Buellton,CA,Figueroa_Mountain_Brewing_Co.,?,(805) 694-2252,2
-,3.87,American IPA,Figueroa Mountain Brewing Co.,8056942252,Hoppy Poppy IPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.50,(805) 694-2252,245
-,3.78,American Double / Imperial IPA,Figueroa Mountain Brewing Co.,8056942252,Hurricane Deck IPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,8.00,(805) 694-2252,140
-,3.71,Euro Dark Lager,Figueroa Mountain Brewing Co.,8056942252,I Dunkeled In My Pants,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.23,(805) 694-2252,1
-,3.72,Irish Dry Stout,Figueroa Mountain Brewing Co.,8056942252,Irish Stout,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.00,(805) 694-2252,4
-,-,Euro Dark Lager,Figueroa Mountain Brewing Co.,8056942252,Lighter Than I Look,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.20,(805) 694-2252,0
-,3.99,American Double / Imperial IPA,Figueroa Mountain Brewing Co.,8056942252,Lizards Mouth Imperial  Double IPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,9.20,(805) 694-2252,215
-,3.91,Baltic Porter,Figueroa Mountain Brewing Co.,8056942252,Magpie Baltic Porter,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.60,(805) 694-2252,18
-,-,American Pale Lager,Figueroa Mountain Brewing Co.,8056942252,Mandarina Gold Lager,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.40,(805) 694-2252,0
-,-,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,MO'saic Pale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.80,(805) 694-2252,2
-,-,American Blonde Ale,Figueroa Mountain Brewing Co.,8056942252,Not Your Average Blonde,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.00,(805) 694-2252,0
-,3.8,Czech Pilsener,Figueroa Mountain Brewing Co.,8056942252,NZ Pilsner,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.50,(805) 694-2252,4
-,3.86,Czech Pilsener,Figueroa Mountain Brewing Co.,8056942252,Paradise Rd Pilsner,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.00,(805) 694-2252,43
-,-,American IPA,Figueroa Mountain Brewing Co.,8056942252,Pirate's Cove IPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.30,(805) 694-2252,0
-,-,American Porter,Figueroa Mountain Brewing Co.,8056942252,Pumpkin Porter,Buellton,CA,Figueroa_Mountain_Brewing_Co.,8.23,(805) 694-2252,1
-,3.54,Rye Beer,Figueroa Mountain Brewing Co.,8056942252,Renaissanace Man,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.50,(805) 694-2252,3
-,3.61,American Pale Wheat Ale,Figueroa Mountain Brewing Co.,8056942252,Reno's Gaucho Wheat,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.20,(805) 694-2252,3
-,4.1,American IPA,Figueroa Mountain Brewing Co.,8056942252,Rude Boi,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.00,(805) 694-2252,1
-,-,Pumpkin Ale,Figueroa Mountain Brewing Co.,8056942252,Scary Spice,Buellton,CA,Figueroa_Mountain_Brewing_Co.,9.10,(805) 694-2252,1
-,3.67,Belgian IPA,Figueroa Mountain Brewing Co.,8056942252,Seafoam Belgian IPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.70,(805) 694-2252,5
-,3.58,American Amber / Red Ale,Figueroa Mountain Brewing Co.,8056942252,Shark Lips,Buellton,CA,Figueroa_Mountain_Brewing_Co.,8.00,(805) 694-2252,2
-,3.51,Bock,Figueroa Mountain Brewing Co.,8056942252,Sisquoc Bock,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,2
-,3.79,Oatmeal Stout,Figueroa Mountain Brewing Co.,8056942252,Stagecoach Stout,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.60,(805) 694-2252,85
-,3.09,Irish Dry Stout,Figueroa Mountain Brewing Co.,8056942252,Stearns Stout,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.00,(805) 694-2252,7
-,-,American Blonde Ale,Figueroa Mountain Brewing Co.,8056942252,Summer Crush,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.00,(805) 694-2252,0
-,3.83,Munich Helles Lager,Figueroa Mountain Brewing Co.,8056942252,Surfliner,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.00,(805) 694-2252,5
-,-,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,Tangerine Dream,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.60,(805) 694-2252,0
-,3.68,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,Thin Lizzy XPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.20,(805) 694-2252,7
-,-,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,Trail Pale #2195,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.50,(805) 694-2252,0
-,3.28,American Pale Ale (APA),Figueroa Mountain Brewing Co.,8056942252,Trail Pale Ale,Buellton,CA,Figueroa_Mountain_Brewing_Co.,5.00,(805) 694-2252,3
-,3.13,Kölsch,Figueroa Mountain Brewing Co.,8056942252,Turbo,Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.00,(805) 694-2252,4
-,3.8,Kristalweizen,Figueroa Mountain Brewing Co.,8056942252,Weiss Weiss Baby,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.90,(805) 694-2252,6
-,-,American IPA,Figueroa Mountain Brewing Co.,8056942252,Wildwood Red IPA,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.10,(805) 694-2252,1
-,3.72,American Pale Wheat Ale,Figueroa Mountain Brewing Co.,8056942252,Wrangler Wheat,Buellton,CA,Figueroa_Mountain_Brewing_Co.,4.50,(805) 694-2252,28
-,3.96,American Amber / Red Ale,Figueroa Mountain Brewing Co.,8056942252,Wreck Yo Self,Buellton,CA,Figueroa_Mountain_Brewing_Co.,7.50,(805) 694-2252,1
-,3.96,American Blonde Ale,Figueroa Mountain Brewing Co.,8056942252,Zero To Sexy (Golden Mocha Ale),Buellton,CA,Figueroa_Mountain_Brewing_Co.,6.75,(805) 694-2252,19
-,3.76,American Strong Ale,Firehouse Grill & Brewery,4087739500,Bill Brand Imperial Red Ale,Sunnyvale,CA,Firehouse_Grill_&_Brewery,10.00,(408) 773-9500,2
-,3.95,Belgian Pale Ale,Firehouse Grill & Brewery,4087739500,Blonde Bomb Shell,Sunnyvale,CA,Firehouse_Grill_&_Brewery,7.20,(408) 773-9500,2
-,4.06,Irish Dry Stout,Firehouse Grill & Brewery,4087739500,Brendan's Irish Stout,Sunnyvale,CA,Firehouse_Grill_&_Brewery,?,(408) 773-9500,2
-,3.82,English Pale Mild Ale,Firehouse Grill & Brewery,4087739500,Cluster Fuggle,Sunnyvale,CA,Firehouse_Grill_&_Brewery,4.10,(408) 773-9500,4
-,3.75,Bock,Firehouse Grill & Brewery,4087739500,Firehouse Bock,Sunnyvale,CA,Firehouse_Grill_&_Brewery,?,(408) 773-9500,1
-,3.4,American IPA,Firehouse Grill & Brewery,4087739500,Firehouse IPA,Sunnyvale,CA,Firehouse_Grill_&_Brewery,6.60,(408) 773-9500,5
-,3.82,American Porter,Firehouse Grill & Brewery,4087739500,FireHouse Porter,Sunnyvale,CA,Firehouse_Grill_&_Brewery,?,(408) 773-9500,8
-,3.5,Oatmeal Stout,Firehouse Grill & Brewery,4087739500,Hall & Oatmeal Stout,Sunnyvale,CA,Firehouse_Grill_&_Brewery,6.90,(408) 773-9500,1
-,3.73,American Pale Wheat Ale,Firehouse Grill & Brewery,4087739500,Hefeweizen,Sunnyvale,CA,Firehouse_Grill_&_Brewery,5.00,(408) 773-9500,4
-,4.06,American IPA,Firehouse Grill & Brewery,4087739500,Hops On Rye,Sunnyvale,CA,Firehouse_Grill_&_Brewery,7.50,(408) 773-9500,98
-,3.91,English Barleywine,Firehouse Grill & Brewery,4087739500,Old Volstead Barleywine,Sunnyvale,CA,Firehouse_Grill_&_Brewery,10.40,(408) 773-9500,1
-,3.95,American Double / Imperial Stout,Firehouse Grill & Brewery,4087739500,One Tun Imperial Stout,Sunnyvale,CA,Firehouse_Grill_&_Brewery,9.80,(408) 773-9500,15
-,3.73,American Pale Ale (APA),Firehouse Grill & Brewery,4087739500,Pale Ale,Sunnyvale,CA,Firehouse_Grill_&_Brewery,?,(408) 773-9500,5
-,3.34,American Porter,Firehouse Grill & Brewery,4087739500,Palo Alto Brewing Barley Legal Coconut Porter,Sunnyvale,CA,Firehouse_Grill_&_Brewery,6.50,(408) 773-9500,21
-,4.27,American Porter,Firehouse Grill & Brewery,4087739500,Palo Alto Brewing Bourbon Barrel Aged Coconut Porter,Sunnyvale,CA,Firehouse_Grill_&_Brewery,?,(408) 773-9500,6
-,3.31,American Pale Ale (APA),Firehouse Grill & Brewery,4087739500,Palo Alto Brewing Hoppy Ending Pale Ale,Sunnyvale,CA,Firehouse_Grill_&_Brewery,5.00,(408) 773-9500,37
-,3.9,Rye Beer,Firehouse Grill & Brewery,4087739500,Palo Alto Brewing Rye IPA,Sunnyvale,CA,Firehouse_Grill_&_Brewery,7.20,(408) 773-9500,4
-,4.11,Scotch Ale / Wee Heavy,Firehouse Grill & Brewery,4087739500,Scotch Ale,Sunnyvale,CA,Firehouse_Grill_&_Brewery,8.20,(408) 773-9500,2
-,4.06,Baltic Porter,Firehouse Grill & Brewery,4087739500,Veles Baltic Porter,Sunnyvale,CA,Firehouse_Grill_&_Brewery,?,(408) 773-9500,2
72,2.97,American Pale Lager,"Fireman's Brew, Inc.",,Fireman's Brew Blonde,Woodland Hills,CA,"Fireman's_Brew,_Inc.",5.00,,69
74,3.41,Doppelbock,"Fireman's Brew, Inc.",,Fireman's Brew Brunette Beer,Woodland Hills,CA,"Fireman's_Brew,_Inc.",8.00,,121
64,3.08,American Amber / Red Ale,"Fireman's Brew, Inc.",,Fireman's Brew Redhead Ale,Woodland Hills,CA,"Fireman's_Brew,_Inc.",5.50,,86
-,3.43,American Blonde Ale,Firestone Walker Brewing Co.,8052382556,805 Blonde Ale,Paso Robles,CA,Firestone_Walker_Brewing_Co.,4.70,(805) 238-2556,694
-,4.28,Saison / Farmhouse Ale,Firestone Walker Brewing Co.,8052382556,Ago-Ciliegia,Paso Robles,CA,Firestone_Walker_Brewing_Co.,5.90,(805) 238-2556,7
-,3.95,American Wild Ale,Firestone Walker Brewing Co.,8052382556,Agrestic # 16 - American Oak Aged,Paso Robles,CA,Firestone_Walker_Brewing_Co.,6.20,(805) 238-2556,20
-,4,American Wild Ale,Firestone Walker Brewing Co.,8052382556,Agrestic # 9 - French Oak Aged,Paso Robles,CA,Firestone_Walker_Brewing_Co.,6.20,(805) 238-2556,12
-,4.18,American Wild Ale,Firestone Walker Brewing Co.,8052382556,Agrestic #002 American Wild Red Ale,Paso Robles,CA,Firestone_Walker_Brewing_Co.,6.60,(805) 238-2556,636
-,3.92,Hefeweizen,Firestone Walker Brewing Co.,8052382556,Blue Palms Hefeweizen,Paso Robles,CA,Firestone_Walker_Brewing_Co.,4.90,(805) 238-2556,7
-,3.83,American Brown Ale,Firestone Walker Brewing Co.,8052382556,Brave Brown - Evan Williams Blue Label,Paso Robles,CA,Firestone_Walker_Brewing_Co.,12.50,(805) 238-2556,1
-,4.8,American Barleywine,Firestone Walker Brewing Co.,8052382556,Bravo 30,Paso Robles,CA,Firestone_Walker_Brewing_Co.,13.80,(805) 238-2556,1
-,4.24,American Brown Ale,Firestone Walker Brewing Co.,8052382556,Bravo Brown,Paso Robles,CA,Firestone_Walker_Brewing_Co.,12.50,(805) 238-2556,88
-,4.48,American Wild Ale,Firestone Walker Brewing Co.,8052382556,Bretta De Oro,Paso Robles,CA,Firestone_Walker_Brewing_Co.,4.50,(805) 238-2556,10
-,4.44,Berliner Weissbier,Firestone Walker Brewing Co.,8052382556,Bretta Rosé,Paso Robles,CA,Firestone_Walker_Brewing_Co.,5.30,(805) 238-2556,467
-,4.01,Berliner Weissbier,Firestone Walker Brewing Co.,8052382556,Bretta Weisse,Paso Robles,CA,Firestone_Walker_Brewing_Co.,4.90,(805) 238-2556,279
-,3.99,American Wild Ale,Firestone Walker Brewing Co.,8052382556,Cowbell,Paso Robles,CA,Firestone_Walker_Brewing_Co.,4.60,(805) 238-2556,10
-,3.44,American Pale Wheat Ale,Firestone Walker Brewing Co.,8052382556,Crimson Peak,Paso Robles,CA,Firestone_Walker_Brewing_Co.,5.20,(805) 238-2556,5
